Ulasan,Label
"I've had this phone for around 4 months now and couldn't have asked for more in this price range. I have always bought mid-range phones, trying for the biggest bang for my money. For it's price, this phone stands out. Processing power, RAM and ROM capacity. The most impressive feature for me is it's camera and display. Picture quality is fantastic, each picture taken is over 5 MB in size illustrating the amount of detail captured. Display is sharp and crisp! A happy customer.",Postif
I love this phone. It feels well made. I've had not problems with it in the three months I've had it. Camera is pretty good for the price of the phone- especially if the subject is well lit. Not as good at night but I didn't buy it for night photography so that's not really an issue for me.,Postif
"I got this phone and I was really excited!
Here I can tell you some of my opinion about the huawei
pros:
*Beautiful photos
*Beautiful phone
*Nice resolution
* Just need to put the active sim and it works
/ unlock with your finger

cons:
* it take fooorever to charge the phone, I would say like 5-6 hours to have 90% of battery
* Its not compatible with Fitbit, Garmin, and some headphones
( I am really sad and disappointed because I have a fitbit and a Garmin and my Bluetooth earphones I can only use it with the tablet so I can only use regular headphones
* Because you have so many apps it get really slow",Postif
"I've never owned a phone that cost over $130 so buying this one was a ""splurge"" for me. I caught it on sale earlier this week for $220 and I'd definitely say it's worth the extra money spent. Fast response times, excellent call clarity, nice design... If you're on the fence like I was because of the extra money, just get it. You'll be glad you did.",Postif
"I've had this phone for about a month now and love it. Has the quality of the type of product others are spending upwards of $700 on. Overall, amazingly fast, no crashes at all, can use intensily all day long running a bunch of things at once and still have at least 60% at the end of the day. Camera takes great photos, struggles a little in low light without flash, but what camera doesn't. Photos in natural light come out brilliantly. Runs Bluetooth flawlessly - works great with my ticwatch and uconnect. No issues at all with T-Mobile - put SIM card in, logged in to Google and everything was transferred quickly and seamlessly from old htc phone. I highly recommend it.",Postif
"I love this phone. It's my first Android and it's beautiful. Graphics are great. Huge memory. It's unlocked for overseas travel. Big bright beautiful screen. The battery life is phenomenal in ""Ultra power saving mode"" I mean phenomenal. It's got a really great camera. And the price!!! Wow!
Goodbye forever Apple!",Postif
"Just got it at weekend and now is using this new phone ... Impressively moved by its high quality phone material and great looking design, lighting speed finger ID unlock feature, and long lasting battery, and sharp display image ( but weak point is when you use it at outdoor with sun Glasses on , hardly to see the displayed contents ) , and smooth app response, and great speaker sound quality , camera looks good and I think it has more space to improve , and so many other great features ( so far I don't have not have enough time to check all yet) ...
Anyway, back to the POINT : This is phone is really worth to buy compare with other phones, it is really close to other expensive phones in quality and feature wise but the price is only 1/3 compare with these ''supper expensive phones - i & S '' ( I am these phones user too at same time ).
GO Wow Way, expecting you bring more excitements to this market.",Postif
I love this phone!! Us government doesn't like it because it can shut down their secret little running processes. I almost never loose battery power..I hate Google running my life Soo this phone takes care of that. I can get into settings that u normally can't in any other Android phone. For a serious technical person this phone is great. If not too techy stick with the smell of apples..thanks Huawei for standing up to the big dogs,Postif
"Great phone. Bought for wife. She's had no complaints. Fast enough. Good storage amount with Microsd expansion available, which is harder to find. No alot of case options, but get one. Doal camera for portrait mode gives so-so results. Primary camera in standard mode is better. Fingerprint sensor is fast and handy. UI is fast and unobtrusive.",Postif
"Over all good phone if you don't need it for navigation or Pokemon Go, etc etc. The GPS/antenna on this phone is straight garbage. Really disappointed in it.",Negatif
"Never thought I would need it, but just started a job in a dead spot (AT&T service). The phone doesn't have Wifi calling...I never have needed it in the past many years / decade...

Also, for some reason, my phone and tablet has a problem loading ""weather.com"" but does fine everywhere else. Really weird...if I stop the browser and then refresh, it usually goes through. Other than these, pretty legit phone / tablet (Huawei MediaPad M5)",Postif
"Just got the phone the other day, so far so good. Only giving it 4 stars because I haven't had it long so I can't write a super detailed review. Much faster than my old phone (blackview), holds a charge well, gets good service, I like the layout and the setup of the features. Great camera! That's a big selling point for me and the pictures come out great and it has some cool features to play with like stickers, manual camera settings and some great editing options. Optional additional storage is great too. So far I really like this phone and would definitely recommend it.",Postif
I have had this phone for almost 3 weeks now and find it to be exceptional. It is the best phone I have ever owned. Picture and sound quality are superior. Reception and call quality are great either with or without my Blutooth headphones. The functionality and overall performance is on par with the most expensive cell phones available. I cannot believe it cost me less than 300 dollars and performs as well as any IPhone or top dollar Android device available. Well worth the money and I will remain a Huawei customer in the future.,Postif
"So I took the plunge and went for it. I also use Mint Mobile and the sim started working as soon as I put it in and restarted the phone. This thing seems to be awesome so far. Very solid phone, not the fastest processor I suppose but way faster than anything I have gotten from Metro PCS or Boost. The RAM is also its strongest point. Its amazing and the large screen with small bezzles allow me to read my kindle app with ease.",Postif
Great phone for the value. Picture and battery life are fantastic. Sounds could be a bit better but it's not too horrible. Fast speeds and connects with Cricket Wireless with zero issues. I'm very happy with my purchase.,Postif
"I like the design the look
I love everything about this phone except that it does not work on Boost.
I called Huawei customer support and they said that at the moment it only works on the T-Mobile Network because the government is telling companies to not support this brand
I'm sorry Huawei but im gonna have to return this.",Negatif
"Love this phone have had a couple months now and it's functioning as promised. It exceeds all my expectations. Good sound, awesome camera, great amount of storage for all my needs. Had a note 2 before and a honor 6 but finally ended up with this phone and it was a good fit for me.",Postif
"The phone is top-notch. Plenty fast enough, the screen is sharp & the sound isn't terrible. The main camera is pretty good, the front facing camera is on par with other phone maker's offerings. Definitely got our money's worth with our purchase. We bought two, the wife got the white/gold one that is quite sharp. I got the other one, black/slate.",Postif
"It is absolutely amazing phone for the price point. It has a nice display, it's fast, has plenty of storage, feels solid, and has Android Oreo. The camera works great in good lighting, but is the phones weak link. The rear camera struggles in low light and the front camera is decent. The bottom line is a better phone will cost at least double.This phone is better than my OnePlus 2 it replaced. Including the camera.",Postif
"I had been using a service provider smartphone before this. It had 8gb of storage and was slow beyond conparison. I have been very satisfied with this phone. It is sturdy, crisp, relatively light, thin enough, and for the price i cannot complain. In fact I have actively tried to convince others to get this if they were looking for a new phone. Huawei has its own version on android called EMUI 8.0. This version has a lot of neat features like in the camera app where you can take switch from multiple different modes to get what you want. All around it is a great phone. While i do not like what Huawei does with user information and i think it is terrible, for someone like me, i have nothing that is sensitive so it doesn't affect me. All around great phone, would and will recomend (and no i am not paid by Huawei to say these things, just a satisfied customer)",Postif
This is my phone I use now. I love it. It works well. I'm only 21 but I feel like 80 when it comes to new technology. This phone has a lot and bells and whistles that I don't use. But I think it's pretty cool.,Postif
"This phone works just as well, if not better than my iPhone 7plus. It’s the exact same size. It’s a beautiful phone and so far haven’t had any issues running apps on it. Bought this as a gift for my daughter who needed a new device and I didn’t want to spend $600+ on an iOS or Samsung phone. She plays ROBLOX and AJPW on it and it runs smoothly. We only use it on WiFi, no phone plan on it, but there’s plenty of free messaging apps that can be used to text and make calls with other android and iOS devices. We love how fast the fingerprint ID technology works on it. I always have issues with my own iPhone. Totally worth the price!",Postif
"Had the phone for about a week. Works well, no problems. Very happy with the quality of the phone...

Update: have used the phone for about 2 month now. The only problem I have had is that it locks up for some reason and then it takes 2 to 5 minutes before it resets. I haven't messed with removing the battery and now that I know what happens I guess it's not a big deal. For under $200 it's a small thing to deal with.",Postif
"Do not buy this phone if you use Verizon for phone service. After much to do, this phone was found to be unusable on my Verizon contract. I wish Amazon would've noted that, Very disappointing.",Negatif
"Replaced a G5s which replaced a HTC 10.. The G5s is 3 months old.. This phone is better in my opinion than the g5s due to the fact that for the same price it has Android 8.... My HTC 10 was bought in Dec. 2016 and got 8 in January 2018...!!!

For the price range phone runs great.

Dont like the huawei bottom lock screen (i.e no slide right on bottom to unlock, brings up a MENU!) Still figuring out in themes how to change it.",Postif
"I've had this phone just about a month and I'm really loving it. I like that I have more memory and storage as that was my primary reason to purchase. The battery life is good, the picture quality is good and the sound is OK. All features considered, I think it's a good buy.",Postif
"After quite a bit of research I decided to buy this phone even though I had obstacles such as AT&T deciding not to sell it then Best Buy doing the same. I came here, saw it, bought it and, after a few months in, am quite satisfied. No 5-star rating since it doesn't have OIS or NFC. The fact that it only has 2.4GHz WiFi isn't an issue. Who needs a $900 phone anyway?!",Postif
"This phone appears to outperform my Pixel XL for about 1/5 the cost. It replaced a defective LG 5 phone and there is no fair comparison between the two of them. Battery life is insane...at evening, battery power is still about 75%. It does everything exceptionally well. I highly recommend this phone at any price and for under $250? Wow! Nothing else can touch it!",Postif
"After 8 months of use I do not have any type of phone complaint. The life of the battery is very good, the phone works very well and never stays stuck. the camera is not the best of the phone but it works correctly. This phone will be with me for at least 4 years.",Postif
"I got this phone for my wife. She uses it on T-Mobile. The sound is up to expectation for cell phones. The pictures are not as good as my Samsung smartphone generates, or my daughter's iPhone, but they're still OK.
We like the battery life - when running with a 4G signal, we can get almost two days of use between charge. The battery is quite good.",Postif
"Overall works great. I use USMobile as my carrier. Was able to transfer data from old phone no problem.
Cons:
Sound works fine but sometimes have a hard time hearing ring tone
No fun themes
Pros
Big screen
Fast connection n surfing
Lock screen options

Would recommend",Postif
I could lower the cost using freedompop sim. I use Google hangout for talk instead of crap freedom pop app.,Postif
"Actually a pretty good phone for the price. I was disappointed that Huawei stopped providing bootloader unlocks for these devices, but for what it is stock it's a good phone. Great camera and with an octocore processor it is very fast. Fingerprint sensor responds immediately and facelock was a cool feature too. I don't care for the speaker placement for playing games because holding this phone in landscape makes you cover it. Gaming is pretty good but I did expect better performance in 3D games. So far battery life is good to average although when this phone is in standby there is almost zero drain. Comes with a clear case which is cool till you get what you want.",Postif
"just received this phone and so far, really impressed with it. I came from an s6 and I am pleasantly surprised with this phone. I really don't care about the technology hype, this phone is fulfilling its task and more. I would definitely recommend it.",Postif
"Nice phone, very fast, and the power is longer than others.",Postif
"It has great spec, incredible value. The only thing I don’t like is the micro usb charger port. Huawei Honor 8 introduced in 2016 already has usb c charger port.

Now the best part is the metal case. It is extremely light weight. IMHO, this is the one reason to get this phone. I own Huawei Honor 8 and it has a glass case. Most of the more expensive phones use either glass or crematic for the case. They are heavy and they break easily when you drop your phone accidentally. So you are paying more for expensive phones by having greater risks.

Am I a fan of Huawei’s phones? Not yet. I own Huawei Honor 8 and its battery went bad in 11 months, So I will update the review of Mate SE a year from now.

In addition, for USA, Huawei 7X and Huawei Mate SE are similar but Mate SE is better.

US version Mate SE = International version of 7X

US version of 7X. = Trimmed spec of the international version of 7X",Postif
"I love it, and for the price!!!!!! Great!!!!!!!!!!!!.....No contact or extra bills for an expensive phone that will do the same things this one will...",Postif
"So far, I like the phone very much. My only complaint so far is, when I am finished with a call and bring the phone down in front of me, the screen is dark, so I can't hang up, with out pushing the button to turn the screen on. Otherwise very fast response time. Lots of space and memory.",Postif
"How beautiful, all huawei devices, they work better then anything on th market, plus they have so much hidden ——-, would blow the your mind, Huawei love you",Postif
"Let me preface this by saying I never write reviews for Amazon purchase unless they really stand out. I bought this as an upgrade from a terribly slow (but also very cheap) smartphone - Blu 5.0 Advance. The difference is astounding. The call quality, speaker, and camera are great. The phone is very quick. I have no problems using apps like Snapchat without any lagging issues. Please note that this phone can only use nano sim cards (1 nano sim and a micro SD or 2 nano sims). If you're hesitating to buy, make the jump you won't regret it. I did a lot of research on phones under $300, and this is the best bang for your buck. Best purchase I've made in recent memory.",Postif
"I loved this phone .. but will save and buy another ..It constantly makes calls by itself.
I had first thought it was something I was doing ..but...it can be in my purse or just next to me....The speaker phone also does not work....With all the wonderful reviews I guess I just got a lemon",Negatif
"I am very happy with my decision to purchase the Huawei Mate SE, very happy! I love how responsive it is to my commands, how I'm able to stream a movie and watch the movie without it having to buffer all the time. Nothing worse than interruption, right? The 4 gig of RAM allows me to actually multi-task on my Smart phone! Facial reconition and how about the fingerprint identification system that unlocks in a super sonic 0.2 seconds? Yeah, that's what i'm talkin about! Yeah, I'm pretty excited as you can tell and I could go on but I don't wanna bore you. Take my word, I'm 63 years young you should buy one too. I promise you won't be dissapointed.
Sincerely,
Buck James ""1955""",Postif
"I bought this phone because my iPhone 6 died after getting wet, and I didn't want to spend almost $700 (or whatever they're ridiculous prices are) for a new phone and a used one was almost $300.

So far I've had it for 3 months and have zero complaints. The screen resolution and size is great and the camera is on point. It takes better pictures than the iPhone in my opinion. I don't have a problem with WiFi and Bluetooth which I know some people complained about. I use them all the time at the same time and it works great. The battery life is also really great. It will usually last me about 1 1/2 days and sometimes 2 if I'm not on it a lot.

In all honesty the phone is great and the price is unbeatable.",Postif
"This is a very good phone for the price. I use it with a pre-paid carrier, and there was no problem in setting it up. For the routine usage of a smart phone, like calling, text messaging, taking pictures, and downloading/playing games, videos, music, and podcasts, it does its job. It is responsive and runs smoothly. No problem with different Wi-Fi connections. I do find the camera focusing function tricky, but I do not use this phone often for pictures.",Postif
"This is perhaps the best phone I have ever owned at a fraction of what I used to pay for Samsung, LG and iPhone.

It is fast and most importantly battery last 2 days with heavy use. If you don't mind no wifi calling, the this the phone to have. You can't go wrong with that price.",Postif
"1. Super fast processor
2. super fast fingerprint sensor
3. High resolution, 2k
4. Good camera
5. Huge storage
6. Very cheap compared to parallel phones",Postif
"The minus 1 star is mainly for the shipping. There was no packaging in the shipping box so the contents were moving around inside. For a delicate device like this I'd have expected better considerations. Thankfully the phone seems to have survived anything that might have befell it.

I'm upgrading from a Galaxy S5 so this is a major overall improvement for me. Thought I'd give another brand a try.
The features are as described. For the price this is not bad. I paid $300 for my S5 back in 2015 and the Mate SE is less than that.... I'll definitely consider upgrading with this brand later on if the Mate SE does a good Job.",Postif
"After trying one of these phones I bought two more for people in our office. For the first four months the phone was great, now all of us have different problems with the OS not communicating with the phone. In my phone the setting will say Mobile Data is turned on, along with roaming, and enabled 4GLTE. Yet When i go to use the an internet dependent application they are not working because I am offline. I will restart the phone and the applications will work again for a period of time.
Overall it is a well constructed phone, but everyone of us is having problems with how the phone interacts with the operating system.",Negatif
"I'm absolutely delighted by this phone, as of the price and its specs, you won't get better deal other than this. My previous phone was also Huawei, it worked perfectly fine. Highly recommend this phone.",Postif
"So I've had this phone for six months now the quality is great pictures come out great it has lots of space but for some reason my headphone jack doesn't work well . I plug them in and the music just plays out loud. Gave me a reason to buy blutooth headphones though
Also this phone no matter how much i dropped it never cracked. unfortunately yesturday i had a fit of rage slammed it to the floor and stomped on it over and over again. Of course its ruined and i feel like a complete idiot but ive already purchased a new one and am working on my anger issues.
Dont stomp on your phone guys",Postif
"This phone is a freak of technology for the price point! I ordered on a Friday and received it on Sunday! Unboxed it, immidiately did the system update and been zipping and zooming ever since! It's lightning fast, the camera is amazing and the Battery is outstanding! I watched Netflix for 4hrs straight and still had 70%. The finger print and facial recognition response time is pheonominal! The only negative thing I can relatively find to say about this phone is that I have a hard time with some of my wireless Bluetooth headphones but other then that, if you want a Galaxy Quality phone for $250 this phone is your answer!",Postif
"Great phone so far. This one I got for my brother and he loves it. I have been using Honor 8 for two years and I didn't have even one issue with it. That's why we decided to get another Huawei phone. This one looks very solid, bigger screen, faster and you cannot beat the price. I always wonder why people pay nowadays $1000 if you can get a better phone for just under $300, plus unlocked???",Postif
"Amazing phone for the value. With 4GB of Ram, I have yet to encounter any issues with the system slowing down, or overheating. The screen is bright and vibrant with great contrast. I love the night mode where it dampens the colors to not strain your eyes at night. The battery will give you a full day of use, easy. The cameras are top notch, with a show motion video option that's actually pretty cool. The only downside to this phone is it uses a micro USB, not a type C. So there's no quick charge option. But other than that. It's a great phone.",Postif
"I love the camera on this phone. I don't know much about technology but this phone is awesome for the price. I use YouTube, Netflix, WhatsApp and many other apps on this phone and it has never slowed down. The battery life is awesome too.",Postif
"I love this brand and this phone. The camera wasn't as good as what I am used to so I returned it. I have an lg v20 & an lg v10. I loved EMUI also. I must say that i miss the unique features of this phone such as the screen recorder and scrolling screenshot built right in. I haven't found anything in the appstore that gives me these features without a headache. The phone itself was premium build and had an excellent UI that worked flawlessly with google. My lg's won't use Google's ""routines"" properly. I didn't have this problem on the Mate SE. If the camera isnt a huge deal, then you'll love this phone. I give the camera a 6 out of 10 but the phone a 9 out of 10. This is bc of the awesome UI and the ease of updates. My lg phones never get updates EVER.",Postif
"This is one quality phone. It is a much better phone than the one I had before (LG). I've only had the phone for under 2 months and its working fine so far. Only a small issue with notifications. It seems notices can occasionally get delayed. Apparently according to my research, this is due to the EMUI's aggressive battery savings setting. Don't know for a fact if that's true. So far, I have not missed any important notifications (only delayed).",Postif
"Wow I love this phone! It's huge! It has so many features, great picture taking and I've had zero problems with it! I got this as a birthday gift and I'm sooo happy with it! Only silly complaint is the lack of cute cases for it but seriously this phone is awesome!",Postif
"I have had the phone for about 2 weeks. So far it has been good to me. I am pretty happy with it. I will comment more as time goes.

September 18, 2018: after using the phone for a couple of months, l love it! l just bought another one with a price even cheaper for my son. You cannot go wrong with this phone.",Postif
"Love it so far. If this Mate SE lasts, it is a great value. I will make it a point to re-post on this if it fails. Just like the S9. I am very happy. Fast, 4k, and lots of everything. Work perfect with AT&T service and has all the""AMERICAN"" settings and APPs.",Postif
"I've been using this phone for 3 months. It was fine at first. Happy with the cost, storage, speed. Phone calls are fine, had to buy a customizable messaging app because the built in Messaging is terrible. Issues with app compatibility are growing every week. I am not sure if it's an Android, Google, or Huawei issue but it's getting very annoying. The Google location tracking doesn't stay up to date, keeps telling me it's off, timeline doesn't show where I've been or when. Multiple issues with connectivity on Bluetooth. My music app has decided to play my notification sound between every track, cannot resolve! It's like this phone has a mind of its own. Will go back to a Google phone as soon as I can afford it. Hassles are not worth the savings to me.",Negatif
Galaxy killer........this phone is amazing...well worth the coins....super fast and comes with anti virus preinstalled...... cameras are Rock solid.....I dig the fact you can zoom your videos to full screen....they even have laptops from this company....good job Huawei,Postif
"Love this phone!!! I was awaiting the oneplus 6 but when it took too long to launch, I decided on a more affordable phone. I have no regrets. Phone looks and feels good. It has a few problems when I'm typing too fast and the key pad is slow to respond but besides that, I can't complain. I love the finger print unlock as well. Still loving this phone!!! I was very pleased with my purchase. I got more than I bargained for.",Postif
"It's just 2G network compatible, it is not detecting my 5G network SSID.",Negatif
This phone is very economical and yet it feels and works like an expensive phone like a Samsung flagship or even an iPhone. The build is quality and so is the screen. The phone is not a slouch by any means and it takes the best budget I have ever purchased. The screen resolution does not have the Oled screen that I love with Samsung but it still has a beautiful screen. All in all this is a good buy for someone wanting a quality phone for a fraction of the price.,Postif
"This is a beautiful phone for the price. It's fast and has a great fingerprint sensor. The only thing is I'm not sold on the 18/9 screen. My Sony Xperia xa Ultra has a 16/9 and just looks like a much bigger screen ( even though the Huawei is only slightly smaller)when watching videos. I know this is the new thing, but new isn't always better. So if your just a fad junkie ( hopefully this is just a fad) this will be your cup of tea. Why phone companies are always changing things that aren't broke, like removable batteries, headphone jacks, need to have a Sim ejector tool just to remove your SD card. I blame these changes on Samsung and Apple, all the other phone companies are just followers. Back to the phone - if you like the 18/9 and don't want to pay a fortune for a phone with a nice screen, great fingerprint reader, and decent camera and battery life this is the phone for you.",Postif
"It's a great budget phone. Something I love from the Chinese phone is that the user interface, the applications that run on it are very well designed, something that for example Samsung does not. What we can do in these phones with their native applications can be achieved in Samsung phones by installing third-party applications.",Postif
"I like it so far but a lot of space on the phone was already taken up by the system and preset apps which was very annoying. Otherwise it's a solid phone so far.

Update:
I have had this phone for almost a year now, and I am pretty happy with my purchase. There are a few issues, but they are minor issues the most people have with technology, such has apps freezing etc. I had these same issues when I had higher end Samsung products, so I expected as much from this phone.",Postif
"compared to iphone 6s, just a tiny bit slower. Face and fingerprint recognition are lightning fast. Very light and thin. Picture quality is excellent. sound and speaker mode for calls are nice and crisp. I use it with a tracfone micro sd card. no issue to report.",Postif
"This phone is something I needed to buy because my last phone got water damage. It was very affordable. However, I was going to switch form AT&T to Verizon, but the phone is NOT Verizon. Just letting you guys know before you buy and have Verizon. Besides this slight hiccup, phone is great.",Postif
Upgrade from honor 5. Simple data transfer. Fast fast phone!! Polital govt. Hysterics on Chinese ties seems absurd given that nearly all our phones are made there.,Postif
Just recieved phone and took it to metro pcs only to find out that it is not compatible. Confused because every review has stated the phone is compatible?,Postif
The phone worked perfectly with ATT 4G LTE speeds and it looks amazing. The sound quality wasn't the absolute greatest but I was also switching phones from an HTC M9 which has unbelievable sound so I can't complain. Looks and feels great in the hands. I couldn't be happier with this purchase. Waaayyy better than paying $700+ for a new phone.,Postif
I don't like that it doesn't support ac wireless standards. It works well in everything else.,Postif
This phone is amazing! Especially for the price (it's almost unreal). So happy with this purchase!,Postif
Thank you amazon finally i got my choice and good quality phone. This item works every thing great fast super smart i love HAUWAI mate.,Postif
"I was so scared not to buy another samsung but the reviews convinced me,so glad I did, so far the only negative I can think of it is not quite as loud as my note 4 ok for me but couldn't pass it on to my husband he is hard of hearing",Postif
"My phone was working great, but then today I woke up to it dead even though I had it charged it in all night. I have tried multiple outlets, multiple chargers. It won't charge. I can't return it because it became non-returnable two days ago. I can't force reboot since it's already dead.",Negatif
"After 2 months, I'm still in love with this phone. I love the graphics of this phone, the available memory and the speed of the processor. But the best part was that I accidentally submerged this phone fully in water for several minutes and it still works great! And the fingerprint sensor on the back is perfect for getting into my phone quickly! I've had high end and low end phones and by far this is my favorite phone I've ever had.",Postif
"Just installed Oreo 8.0,,,bonza! Best phone bang for the buck, speedy with great screen resolution. Used to be iPhone bloke, no more!",Postif
"I have a Huawei mate 9 and this compares very favorable to a phone that cost several hundred dollars more. Some of the features are slightly down scale, but the quality is generally outstanding. Bought this to have a a cheap second phone and it turns out only the price is cheap. Highly recommend it.",Postif
"I have not one bad thing to say about this phone. I wasn't familiar with the company and I usually don't buy brands I don't know, but I was desperate for a new phone and this was a pretty good price! It's fast, the screen is super clear, and the camera is great! It's a wonderful phone for a really good price!",Postif
"I just got this phone on Monday. With the quality of material, features and speed, this price point is unbeatable. Also, I went almost 36 hours without charging it and I still had at least a quarter battery left. If you need a phone that is up for the task and doesn't need frequent charges, I can't recommend this enough.
I will say that the fingerprint sensor is kind of annoying, though. It won't recognize my pointer finger so I had to go in and add more fingerprints and even those being recognized is pretty hit or miss. But that might just be my device.",Postif
It is really fantastic. I searched a lot before buying this phone. And all positive reviews are true!! There is no reason to hesitate to buy this phone.,Postif
"Phone is great for your basic everyday functions such as calls, text, emails, youtube, social media such as facebook, Instagram,.Snapchat, Twitter etc. The camera is pretty good. Has a lot of different photo modes, filters & options. Overall phone graphics could be better. The battery life is exceptional!! I can go a day or two without charging it. The phone is also very durable. I've dropped mine numerous times & their was no damage done to the phone at all fortunately. The Speaker phone sounds somewhat low to me when I use it. Overall For $239 or $249. This is a great phone!",Postif
"This device is very fast and very smooth. Easily the best experience I've had on an Android device. This phone birngs you flagship level specs without breaking the bank. Don't let the price throw you off. There is no lag. Cameras are absolutely gorgeous. Fingerprint scanner is instant. And that 3340 mAh battery keeps you charged all day, even under decently heavy use. That Kirin 659 Octa-Core CPU can handle everything you throw at it with incredible speed and realibility. The onboard EMUI is very responsive with no lag. Currently Android 7.0 out of the box with 8.0 on the way. Do not hesitate another second. But this phone. You will NOT be disappointed!!",Postif
"I really like this phone way faster than the Galaxy for sure , the signal still sucks but that's because AT&T just sucks, but the phone is really good, screen has a good size and good resolution 4Gb in ram and 64Gb in memory it makes it even better , totally recommend this phone",Postif
"We bought this phone four and a half months ago. The ratio price / quality is sooo good so two weeks ago without any hesitation, we bought a second one. The phone so far works amazing. It is fast, very good screen quality, the battery is lasting for the entire day, very good picture quality ( not the best). Amazing low budget phone.",Postif
"I bought the 64gb version; it came with more free space than I was expecting from a phone, always nice. It doesn't have the Facebook app pre-installed; a bonus for myself, as when a phone comes with it already built in, you can't uninstall it.

I purchased this along with the other recommended items. The phone itself already came with a clear case, so I ended up with an extra case. I had no problems with my SIM card; inserted it into the Huawei and it was ready to go.",Postif
I'm tired of spending so much money every year or so on phone uupgrade. After searching for a while this is the best bargain you can get with these specs for a low price. Good battery life. Screen is clear and sound is good.,Postif
"I was very pleased with functionality, look and battery. My satisfaction went down the drain when I dropped my phone 3 ft on wood floor. AND protection on ! Screen blew in a million pieces..price to repair $120 . I had a BlackBerry before, was not too pleased with the functionality and that is why I changed to this model. What a costly mistake. I have dropped my BlackBerry a dozen times and it survived without a scratch. This Huawei Mate should be labeled : only use indoors on thick carpet floors.",Negatif
"This phone has lots of the features of even the newest i-phones, but at a much better price.",Postif
The only downsides for me are lack of 5GHz WiFi and the main camera is only average. This is an excellent mid-range phone for a budget price. Excellent battery life. And it even includes a skin case.,Postif
"After one month, I couldn't be happier. Outperforms the iphone 8 at about 1/3 the price. The only downside is that it doesn't have wireless charging, but given the 3,000 vs 1,821 mah battery, its a moot point.",Postif
This is a great phone for the money. It has a very good processor that works flawlessly.,Postif
"This is our second purchase. The first one was bought in July and I'm happy with the speed, camera quality, and battery time. Plus, the phone is not heavy, and it came with a protective case.",Postif
"Had this product for many months now and have loved using it so far. Very snappy and great value for the price. I recently noticed my fingerprint sensor not registering very well and called Huawei's customer service, and they instantly let me send the item to them for repair free of charge and with free shipping! :)",Postif
So freaking this phone has been great. Really fast has not lagged or frozen one bit. I wish it had USB typ C charging but still charges decently fast. Battery life if GREAT I'm on it most of th day and does NOT drain the battery fast like my prior phone!,Postif
Great device for the price. Perfect phone for a parent who doesn't need alot of bells and whistles but still needs something reliable,Postif
"Excellent value in an inexpensive phone. Not as nice as a Galaxy S7 but kess than one-half the price. Battery life has been excellent too. Audio quality is very clear. Seems to be fairly durable, did buy protective case and glass shield.",Postif
"Very fast and looks great, haven't had any issues so far. Rear camera is great, front not so much. Good storage with the option of a micro SD card.",Postif
"Wonderful device, wouldn't choose any other phone at this price point! only issue i see currently after about a month of usage is that the speaker is not terrible but not pleasant to listen to, and there must be something up with the amp inside the phone for the headphone jack because after a strip of audio has been played there is a noticeably annoying static and hiss.",Postif
This one great phone. In this price you cannot get any smart phone with this high performance. I really recommend that to everyone. I got 2 more when get this one thanks I don’t have buy iPhone or similar price phones anymore,Postif
"The Huawei mate se phone is excellent. I am still trying to figure some features. But I love my new phone. The pictures the quality is great. But the only thing is the sound quality . I have to put volume up on high. Especially the price is affordable. Although I wanted to go with another carrier, this phone is only compatible with GSM which is AT&T or T- Mobile. I would really recommend you try to buy and see for yourself.",Postif
"To be honest, I was skeptical about this phone because of the almost perfect reviews its was getting for a budget phone. For a budget phone in 2018, this phone does almost everything my Samsung Galaxy Note 5 does but actually works when I try to make calls and texts others unlike my Note 5. After using this phone for about 4 days now, I can honestly say that it is worth the purchase for those who are looking for a phone that works very well when needed.",Postif
"Don't Buy!!!!!!
Wasted your money!!!
I give 0 start... Buy not even a month
Freeze , camara not working, sent to fix
Say my phone liquid damage!!!
My phone not even has a drip or drop....
Call again they say can't fix it in ????,
Mean have to throw the phone away.
HUAWEI????????????",Negatif
"For the most part, the phone was very good, But the EMUI feature would not allow Apps that I needed to run in the background, to work properly.",Postif
"Both my wife and I have used this phone for over half a year. This phone is pretty fast and reliable compared to my last phone, a Samsung note 5. The battery life is especially amazing. So far, I only reached to 20% of the battery once when I watched Netflix for a few episodes. The only drawback is the picture quality, especially under low light. But it's good enough for taking regular pictures without too much zoom in.",Postif
I have been looking at phones for awhile and this sat on my wish list the longest. I love this phone and adore the price. I came from an Iphone6 plus and it was easy to switch to android and honestly the space plus battery life blew my mind. Add that it takes good pictures and handles excellently... It's amazing,Postif
"This is the second Huawei unlocked cell phone I bought. Both phones are great.
This phone has big screen and runs very fast. It is easy to use and very functonal.
My husband is using Samsung galaxy 7 and I have to say, this phone if it is not better than his, must be as good as his Samsung.
It is great phone from any perspective!!!",Postif
"Quick, Sleek

So far, so good!
Intuitive, fast. Sleek design! Not the best camera good enough.
Only complaint is the way they package the item- no bubble wrap:) Just the small Huawei box inside. Should be sent properly packed since esp for a phone. No damage. Thankfully! 4+",Postif
"Great phone for thr price. Fast and navigation is smooth. Even got it with Android 7, upgraded to 8 after switched on.",Postif
"I am in love with this product. The fingerprint identification that is used to unlock the phone is fast! It really is an unlocked phone. The instructions inside the package was easy to follow, and I was able to set up the phone in minutes. You can also unlock the phone with pin or the dots. This is a fantastic Android phone! It also comes with a phone case. I wish it also came with a screen protector or at least where I can buy a screen protector for the phone. Either way, I am in love with this phone.",Postif
